code_module,code_presentation,guid_student_id,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,imputed_demo,imd_band_ord,age_band_ord,n_assessments,n_finished,mean_score_raw,submission_rate,weighted_score,n_exam,total_clicks,mean_clicks,active_sessions,active_weeks,n_resource_types,y_pass,risk_composite,y_risk_ordinal,y_score_reg,cluster
CG0C8,2024J,23A9F968-AC98-44B8-9285-051CFF507114,M,Cleveland DSC,A Level or Equivalent,20-30%,20-25,1.0,12.0,N,inProgress,0,2,1,11.0,1.0,0.5154545454545455,0.09090909090909091,3.54375,2.0,313.0,6.26,50.0,7.0,6.0,1,0.5994707745020029,2,3.54375,1
CG0C8,2024J,BC52F231-2A99-4E2F-8B8C-0FF6DF143BE5,F,Cleveland DSC,A Level or Equivalent,20-30%,25-30,1.0,0.0,N,inProgress,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,ECA25D26-61F9-47F3-9CE0-CBEFF8D0DB09,F,Cleveland DSC,A Level or Equivalent,20-30%,30-35,1.0,2.0,N,inProgress,0,2,3,6.0,0.0,0.0,0.0,0.0,0.0,122.0,3.8125,32.0,3.0,6.0,0,-0.6300817158041082,1,0.0,0
CG0C8,2024J,D06F8D09-5E85-44C6-B3E1-CFCD66BB001B,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,22.0,N,inProgress,0,2,0,9.0,2.0,1.1722222222222223,0.2222222222222222,5.38875,2.0,261.0,5.931818181818182,44.0,5.0,6.0,1,0.8823046610800658,2,5.38875,1
CG0C8,2024J,D568A813-EEB5-4399-B434-54839C327620,F,Wu DSC,A Level or Equivalent,50-60%,18-20,2.0,25.0,N,inProgress,0,5,0,11.0,1.0,0.5754545454545454,0.09090909090909091,3.95625,2.0,223.0,5.309523809523809,42.0,6.0,6.0,1,0.47778858142431335,1,3.95625,1
CG0C8,2024J,F88BB13F-6194-4CC8-B8C6-F136ED054473,M,Cleveland DSC,A Level or Equivalent,60-70%,20-25,2.0,13.0,N,inProgress,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,DA2852F4-2F93-4122-864B-99139E16A82D,M,Cleveland DSC,A Level or Equivalent,30-40%,20-25,2.0,8.0,N,inProgress,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,B72E0FE6-AEA0-4A09-9094-C859258BD584,M,Peter Chen,A Level or Equivalent,20-30%,20-25,1.0,0.0,N,inProgress,0,2,1,11.0,3.0,0.88,0.2727272727272727,3.367272727272727,3.0,441.0,7.35,60.0,7.0,6.0,1,0.8626879446422271,2,3.367272727272727,1
CG0C8,2024J,82632543-090E-43DE-8565-EBC44C366C24,M,Cleveland DSC,A Level or Equivalent,50-60%,18-20,1.0,0.0,N,inProgress,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,2813CCD9-CBCE-4625-A40F-7FF2DD2FF9CF,F,Cleveland DSC,A Level or Equivalent,20-30%,25-30,2.0,12.0,N,inProgress,0,2,2,11.0,2.0,0.7281818181818182,0.18181818181818182,4.046250000000001,2.0,417.0,5.712328767123288,73.0,7.0,6.0,1,0.9552983759374034,2,4.046250000000001,1
CG0C8,2024J,32A7DACB-9F30-4AA2-B424-D87CA2FC7FDC,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,10.0,2.0,1.3800000000000001,0.2,7.425,2.0,382.0,4.716049382716049,81.0,7.0,6.0,1,1.6153548112218343,2,7.425,1
CG0C8,2024J,12428FB7-3E30-4E38-99B0-3387444D7FA1,F,Cleveland DSC,A Level or Equivalent,40-50%,18-20,2.0,5.0,N,inProgress,0,4,0,10.0,3.0,1.514,0.3,5.523636363636364,3.0,364.0,6.066666666666666,60.0,6.0,6.0,1,1.1549727757716117,2,5.523636363636364,1
CG0C8,2024J,0EDBB895-B7AA-4ED5-BFFF-3DAED0899F50,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,7.0,1.0,1.1428571428571428,0.14285714285714285,8.0,1.0,252.0,6.631578947368421,38.0,5.0,6.0,1,1.435012556906518,2,8.0,1
CG0C8,2024J,0F542E8B-6909-4C17-859C-F36ACEE4624C,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,11.0,N,inProgress,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,512658C4-08AD-41A1-A072-6B0623D2E14C,F,Cleveland DSC,A Level or Equivalent,30-40%,18-20,1.0,11.0,N,inProgress,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,7DC4AE1B-D8FF-4C9B-8694-862F2288530D,M,Turing,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,12.0,3.0,1.1891666666666667,0.25,5.468181818181818,3.0,369.0,6.962264150943396,53.0,6.0,6.0,1,1.154581197000543,2,5.468181818181818,1
CG0C8,2024J,553415E9-7E68-43A0-9C26-1C9382DCCC60,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,9DC183B4-689F-4670-B35C-6D1EA029EBF9,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,10.0,1.0,0.5,0.1,2.272727272727273,3.0,253.0,4.773584905660377,53.0,7.0,6.0,1,0.17853946338755183,1,2.272727272727273,1
CG0C8,2024J,7F5E3BDE-73DB-464C-B2CC-CA0A9A820486,M,Cleveland DSC,A Level or Equivalent,50-60%,20-25,1.0,0.0,N,inProgress,0,5,1,12.0,3.0,1.4391666666666667,0.25,6.006363636363636,3.0,455.0,5.481927710843373,83.0,7.0,6.0,1,1.4757819035312605,2,6.006363636363636,1
CG0C8,2024J,5ACE45F7-58D3-4778-9162-4C7AF99418D7,F,Wu DSC,A Level or Equivalent,20-30%,20-25,1.0,0.0,N,inProgress,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,21F8AF68-8593-4A46-8F4C-9D14DAE98931,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,11.0,0.0,0.0,0.0,0.0,3.0,269.0,6.255813953488372,43.0,6.0,6.0,0,-0.28324647518901236,1,0.0,0
CG0C8,2024J,E6AFF4AD-A6F6-47BD-8959-FC05DE359168,F,Saint Hilaire,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,13.0,3.0,0.856923076923077,0.23076923076923078,3.9472727272727273,3.0,707.0,9.554054054054054,74.0,7.0,6.0,1,1.6177763396914222,2,3.9472727272727273,1
CG0C8,2024J,4CA8A4DF-9924-47C1-A5AC-BDA2307600A6,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,11.0,0.0,0.0,0.0,0.0,1.0,564.0,7.726027397260274,73.0,7.0,6.0,0,0.412783429446724,1,0.0,0
CG0C8,2024J,5550DB0F-90A8-46E3-AEB5-CEBEF682C1BE,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,C8FB9763-E615-441B-9F2B-F000335992ED,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,10.0,3.0,1.27,0.3,4.736363636363636,3.0,288.0,6.0,48.0,7.0,6.0,1,0.802617079544388,2,4.736363636363636,1
CG0C8,2024J,14834451-9D9A-451A-8C49-1E6CD4482AD3,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.8333333333333333,6.0,1.0,3.0,0,-0.8919777138195887,0,0.0,0
CG0C8,2024J,6D75BDD0-1CC0-47BF-81BE-BC56ED862A0F,F,Cleveland DSC,A Level or Equivalent,50-60%,20-25,1.0,0.0,N,inProgress,0,5,1,9.0,3.0,1.4388888888888889,0.3333333333333333,4.622727272727273,3.0,465.0,8.773584905660377,53.0,7.0,6.0,1,1.1952581866725658,2,4.622727272727273,1
CG0C8,2024J,48B93CCA-5843-472D-92A3-06C6829DF3E3,M,Cleveland DSC,A Level or Equivalent,30-40%,18-20,1.0,0.0,N,inProgress,0,3,0,10.0,3.0,1.449,0.3,5.466363636363636,3.0,246.0,10.695652173913043,23.0,6.0,4.0,1,0.863972488748072,2,5.466363636363636,1
CG0C8,2024J,FEF141CC-44C4-41A3-92EA-2E42B98FEB1B,M,Cleveland DSC,A Level or Equivalent,20-30%,20-25,1.0,0.0,N,inProgress,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.142857142857143,7.0,2.0,4.0,0,-0.8825400201974092,1,0.0,0
CG0C8,2024J,4F218780-7311-4241-84EA-23E07B320F53,F,Cleveland DSC,A Level or Equivalent,20-30%,30-35,7.0,136.0,N,inProgress,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,F8F5F7A2-92F3-48C4-AFFC-E6C489BD29F8,M,Cleveland DSC,A Level or Equivalent,20-30%,20-25,6.0,22.0,N,inProgress,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,5B3BC522-DE6B-4E20-A863-D4DE1E184CFE,M,Cleveland DSC,A Level or Equivalent,20-30%,25-30,10.0,63.0,N,inProgress,0,2,2,9.0,1.0,0.5555555555555556,0.1111111111111111,5.0,1.0,185.0,4.3023255813953485,43.0,1.0,6.0,1,0.6175427274888391,2,5.0,1
CG0C8,2024J,043BD964-016F-4707-AE6A-5C62E666F796,F,Cleveland DSC,A Level or Equivalent,20-30%,20-25,4.0,86.0,N,inProgress,0,2,1,10.0,3.0,1.311,0.3,4.606363636363636,3.0,160.0,7.619047619047619,21.0,5.0,4.0,1,0.4720373836473105,1,4.606363636363636,1
CG0C8,2024J,03AE7B4C-00CA-4C02-B37F-1631383707AA,M,Cleveland DSC,A Level or Equivalent,30-40%,18-20,3.0,24.0,N,inProgress,0,3,0,10.0,3.0,1.3199999999999998,0.3,4.932727272727273,3.0,394.0,10.102564102564102,39.0,7.0,6.0,1,1.0958759325409846,2,4.932727272727273,1
CG0C8,2024J,5A784461-C3EE-4855-B7DD-D883FDB896F6,F,Cleveland DSC,A Level or Equivalent,20-30%,20-25,2.0,43.0,N,inProgress,0,2,1,13.0,2.0,0.6215384615384616,0.15384615384615385,3.294545454545455,3.0,792.0,13.2,60.0,7.0,6.0,1,1.6748603851703874,2,3.294545454545455,1
CG0C8,2024J,B3D33DE8-3382-4247-980B-5F76CF9DD610,M,Cleveland DSC,A Level or Equivalent,60-70%,18-20,3.0,26.0,N,inProgress,0,6,0,1.0,1.0,2.82,1.0,2.82,1.0,19.0,3.8,5.0,1.0,4.0,1,-0.2532771730038278,1,2.82,2
CG0C8,2024J,D84175A1-E405-4AB1-A9A6-0CE2A4D6F484,F,Cleveland DSC,A Level or Equivalent,20-30%,30-35,5.0,52.0,N,inProgress,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,7B58529E-DD96-40EB-8737-31482D2B1EEC,F,Cleveland DSC,A Level or Equivalent,20-30%,25-30,9.0,148.0,N,inProgress,0,2,2,2.0,0.0,0.0,0.0,0.0,0.0,36.0,5.142857142857143,7.0,3.0,4.0,0,-0.832992128680967,1,0.0,0
CG0C8,2024J,1BAAC30A-BC73-4B23-860A-C1026ED77324,M,Cleveland DSC,A Level or Equivalent,20-30%,30-35,4.0,82.0,N,inProgress,0,2,3,3.0,0.0,0.0,0.0,0.0,1.0,140.0,17.5,8.0,3.0,3.0,0,-0.5876120945043005,1,0.0,0
CG0C8,2024J,6E8A32BD-F365-42EE-8FC4-230AF57299D0,F,Cleveland DSC,A Level or Equivalent,20-30%,20-25,3.0,21.0,N,inProgress,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,D1168E8C-75AA-4845-B58D-8F89887328AB,F,Cleveland DSC,A Level or Equivalent,20-30%,30-35,5.0,73.0,N,inProgress,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,0,-0.9084936776584027,0,0.0,0
CG0C8,2024J,E4B88B2B-F0BC-46A2-B8A4-7C8F11066363,M,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,56E24F0C-F6CA-45A2-8FE3-E6A9B28C91DC,M,Cleveland DSC,A Level or Equivalent,20-30%,25-30,7.0,51.0,N,inProgress,0,2,2,10.0,2.0,0.6799999999999999,0.2,3.95,2.0,283.0,5.4423076923076925,52.0,6.0,6.0,1,0.6179802597960761,2,3.95,1
CG0C8,2024J,60FD8E22-E7F3-4E53-92A5-D8DEC7CA0337,F,Cleveland DSC,A Level or Equivalent,20-30%,20-25,3.0,35.0,N,inProgress,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,A2A79929-405A-405D-B000-7EFC5CBB3967,F,Wu DSC,A Level or Equivalent,20-30%,25-30,3.0,26.0,N,inProgress,0,2,2,10.0,4.0,0.516,0.4,1.3914285714285715,4.0,669.0,9.985074626865671,67.0,6.0,6.0,1,0.966353535245017,2,1.3914285714285715,1
CG0C8,2024J,6B58FAC8-BDED-4877-954F-9D8FA0633CD6,F,Cleveland DSC,A Level or Equivalent,20-30%,20-25,2.0,16.0,N,inProgress,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,A2E6B425-4083-4170-A515-25EA4B6176D3,M,Cleveland DSC,A Level or Equivalent,20-30%,30-35,5.0,31.0,N,inProgress,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,16E2E7A1-52F3-4096-8BFD-851697E23BF7,M,Cleveland DSC,A Level or Equivalent,20-30%, > 35,8.0,84.0,N,inProgress,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.8888888888888888,9.0,2.0,4.0,0,-0.8778211733863195,1,0.0,0
CG0C8,2024J,ED9441B9-4349-42EF-B4DD-3554E694F1D8,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,3.0,40.0,N,inProgress,0,2,0,11.0,4.0,1.2254545454545456,0.36363636363636365,3.7457142857142856,4.0,243.0,6.394736842105263,38.0,6.0,6.0,1,0.47870210930847046,1,3.7457142857142856,1
CG0C8,2024J,24EE6AD3-0257-4201-A010-FEECEAE6DA55,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,A9FC2C11-D4FE-4A52-9272-04E0FFEA009E,F,Cleveland DSC,A Level or Equivalent,40-50%,20-25,4.0,39.0,N,inProgress,0,4,1,9.0,2.0,0.9155555555555556,0.2222222222222222,5.09,2.0,231.0,5.775,40.0,5.0,6.0,1,0.7458578579812882,2,5.09,1
CG0C8,2024J,CF6184B9-60CA-4928-ABA3-B8521FF3B99D,M,Cleveland DSC,A Level or Equivalent,20-30%,20-25,1.0,14.0,N,inProgress,0,2,1,9.0,2.0,1.1688888888888889,0.2222222222222222,5.195,2.0,285.0,7.702702702702703,37.0,5.0,6.0,1,0.8963453180243273,2,5.195,1
CG0C8,2024J,8351E047-E0C9-476F-9C62-604295F2F896,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,3.0,51.0,N,inProgress,0,2,0,9.0,3.0,0.7777777777777778,0.3333333333333333,3.1818181818181817,3.0,275.0,7.638888888888889,36.0,5.0,6.0,1,0.43026146353565164,1,3.1818181818181817,1
CG0C8,2024J,197D2EA5-D02D-475E-8F4D-6FBA068C8079,F,Cleveland DSC,A Level or Equivalent,60-70%,18-20,1.0,8.0,N,inProgress,0,6,0,12.0,3.0,0.985,0.25,4.496363636363636,3.0,537.0,9.763636363636364,55.0,5.0,6.0,1,1.3373624306253666,2,4.496363636363636,1
CG0C8,2024J,FA2020E5-4F92-41EE-9529-F59B6A9636A6,F,Cleveland DSC,A Level or Equivalent,60-70%,18-20,2.0,17.0,N,inProgress,0,6,0,10.0,3.0,1.497,0.3,5.597272727272728,3.0,273.0,6.066666666666666,45.0,5.0,6.0,1,0.9564502353703439,2,5.597272727272728,1
CG0C8,2024J,7EDDEB2E-119D-4CED-9862-05239BCA6391,F,Cleveland DSC,A Level or Equivalent,30-40%,18-20,1.0,14.0,N,inProgress,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,DF253687-2C16-42B9-BC82-BAF6E3F72761,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,0AE86E9E-A764-4A29-B300-780A4DEA1E5A,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,27.0,N,inProgress,0,2,0,9.0,2.0,0.8077777777777777,0.2222222222222222,2.6500000000000004,3.0,329.0,9.13888888888889,36.0,5.0,6.0,1,0.4407787365777987,1,2.6500000000000004,1
CG0C8,2024J,8B8B6E5E-9A63-4147-99C1-0EB33E8135CE,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,75AB7555-1626-4BE4-8E1C-B5B06192FE07,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,1.0,0.0,N,inProgress,0,2,0,12.0,3.0,0.8649999999999999,0.25,3.558181818181818,3.0,554.0,7.914285714285715,70.0,7.0,6.0,1,1.171263873366281,2,3.558181818181818,1
CG0C8,2024J,66C9C264-8824-4789-9F2F-764D9C451A6C,F,Cleveland DSC,A Level or Equivalent,60-70%,18-20,1.0,0.0,N,inProgress,0,6,0,9.0,3.0,1.6033333333333333,0.3333333333333333,5.026363636363636,3.0,338.0,10.242424242424242,33.0,6.0,6.0,1,0.9843291344087615,2,5.026363636363636,1
CG0C8,2024J,CB6C40B9-5885-4F67-B699-2EB65D9780F2,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,B89FF09F-8355-4DBE-8D90-1F1192BB246F,M,Cleveland DSC,A Level or Equivalent,30-40%,18-20,1.0,0.0,N,inProgress,0,3,0,7.0,1.0,0.27999999999999997,0.14285714285714285,0.735,2.0,251.0,9.296296296296296,27.0,6.0,5.0,0,-0.16416592348350784,1,0.735,0
CG0C8,2024J,ACD2C4C2-B972-4F78-93CC-9B34A0330067,M,Cleveland DSC,A Level or Equivalent,30-40%,18-20,1.0,0.0,N,inProgress,0,3,0,6.0,1.0,0.04,0.16666666666666666,0.09,2.0,158.0,14.363636363636363,11.0,4.0,4.0,0,-0.5253608193671078,1,0.09,0
CG0C8,2024J,71098147-CC0D-46B8-8520-D268585D7B02,F,Cleveland DSC,A Level or Equivalent,20-30%,18-20,2.0,14.0,N,inProgress,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9179313712805823,0,0.0,0
CG0C8,2024J,035B82FE-B566-43E0-991B-02723A440B88,M,Cleveland DSC,A Level or Equivalent,20-30%,20-25,6.0,33.0,N,inProgress,0,2,1,10.0,3.0,1.1920000000000002,0.3,4.123636363636364,3.0,221.0,11.05,20.0,5.0,2.0,1,0.5098606135304817,1,4.123636363636364,1
